REG_ANS;ValorDespesas;Ano;Trimestre
389854;2671643.37;2025;1
389854;-8270.62;2025;1
389854;45625.29;2025;1
389854;45625.29;2025;1
389854;45625.29;2025;1
389854;45625.29;2025;1
389854;45625.29;2025;1
389854;45625.29;2025;1
394734;18467837.74;2025;1
394734;8630977.61;2025;1
394734;6043752.64;2025;1
394734;3793107.49;2025;1
394734;17074432.83;2025;1
394734;8736257.29;2025;1
394734;3762007.29;2025;1
394734;4974250.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
401081;107814.1;2025;1
401081;107814.1;2025;1
401081;107814.1;2025;1
401081;139925.56;2025;1
402206;5299613.7;2025;1
402206;5232657.39;2025;1
402206;4636372.65;2025;1
402206;4636372.65;2025;1
402206;5392582.42;2025;1
402206;596284.74;2025;1
402206;596284.74;2025;1
402206;1187654.52;2025;1
402206;66956.31;2025;1
402206;66956.31;2025;1
402206;66956.31;2025;1
402206;66956.31;2025;1
402206;66956.31;2025;1
402206;66956.31;2025;1
402206;10627.15;2025;1
402206;10627.15;2025;1
407569;0.0;2025;1
407569;7464.56;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;9080.12;2025;1
408794;9080.12;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;9080.12;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
409413;3149957.78;2025;1
409413;3165861.66;2025;1
409413;3124166.75;2025;1
409413;3124166.75;2025;1
409413;3541660.33;2025;1
409413;41694.91;2025;1
409413;41694.91;2025;1
409413;36995.88;2025;1
409413;16876.21;2025;1
409413;-15903.88;2025;1
409413;-15903.88;2025;1
409413;-15903.88;2025;1
409413;-15903.88;2025;1
409413;-15903.88;2025;1
409413;-15844.31;2025;1
409413;-59.57;2025;1
410292;19636.27;2025;1
410292;19636.27;2025;1
410292;19636.27;2025;1
410292;21263.23;2025;1
385697;6573758.67;2025;1
385697;2586550.13;2025;1
385697;247752.32;2025;1
385697;609411.0;2025;1
385697;32785.55;2025;1
385697;436740.58;2025;1
385697;436740.58;2025;1
385697;436740.58;2025;1
385697;4531586.71;2025;1
385697;4527382.15;2025;1
385697;5050348.77;2025;1
385697;4204.56;2025;1
385697;5342.73;2025;1
385697;3117971.08;2025;1
385697;3104211.36;2025;1
385697;5006976.73;2025;1
385697;13759.72;2025;1
385697;36360.0;2025;1
385697;125712.19;2025;1
385697;125712.19;2025;1
385697;210039.31;2025;1
385697;-2437763.68;2025;1
385697;-2437763.68;2025;1
385697;-2437763.68;2025;1
385697;-2437763.68;2025;1
385697;-2437763.68;2025;1
385697;-2397758.49;2025;1
385697;-40005.19;2025;1
385697;-394508.82;2025;1
386901;152915.47;2025;1
386901;152915.47;2025;1
401081;2243054.71;2025;1
401081;132844.59;2025;1
401081;1187957.01;2025;1
401081;922253.11;2025;1
401081;12843.38;2025;1
401081;3506418.29;2025;1
401081;2102221.88;2025;1
401081;1404196.41;2025;1
406554;595738.74;2025;1
406554;353956.45;2025;1
406554;241782.29;2025;1
406554;14187733.86;2025;1
406554;14147534.63;2025;1
406554;40199.23;2025;1
406937;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
408794;10342.36;2025;1
408794;10342.36;2025;1
408794;10342.36;2025;1
408794;35681.2;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;148049.87;2025;1
408794;148049.87;2025;1
408794;148049.87;2025;1
408794;148049.87;2025;1
408794;148049.87;2025;1
408794;145340.62;2025;1
408794;2709.25;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
409634;0.0;2025;1
409634;0.0;2025;1
409634;0.0;2025;1
409634;0.0;2025;1
410292;3032713.72;2025;1
410292;2856071.7;2025;1
410292;176642.02;2025;1
410292;2812446.53;2025;1
410292;8066656.29;2025;1
410292;7955277.33;2025;1
410292;111378.96;2025;1
411256;20000825.3;2025;1
411256;14972715.31;2025;1
411256;0.0;2025;1
411256;5028109.99;2025;1
411256;4091317.55;2025;1
411256;1922286.05;2025;1
411256;539359.97;2025;1
411256;1382926.08;2025;1
386901;6608296.55;2025;1
386901;6517994.08;2025;1
386901;3483291.17;2025;1
386901;3483291.17;2025;1
386901;34982.9;2025;1
386901;480790.61;2025;1
386901;91449.44;2025;1
386901;627795.23;2025;1
386901;1755.18;2025;1
386901;1665758.28;2025;1
386901;65973.45;2025;1
386901;286091.78;2025;1
386901;30780.9;2025;1
386901;289536.83;2025;1
386901;192.05;2025;1
386901;1093853.18;2025;1
386901;99288.33;2025;1
386901;99288.33;2025;1
386901;99288.33;2025;1
386901;2935414.58;2025;1
386901;2935414.58;2025;1
386901;263787.66;2025;1
386901;314555.47;2025;1
386901;2028.34;2025;1
386901;398569.83;2025;1
386901;2325122.82;2025;1
386901;90302.47;2025;1
386901;90302.47;2025;1
386901;90302.47;2025;1
386901;90302.47;2025;1
386901;90302.47;2025;1
386901;84659.8;2025;1
386901;5642.67;2025;1
390259;95396.18;2025;1
390259;95396.18;2025;1
390259;1139498.2;2025;1
390259;912339.17;2025;1
390259;907642.52;2025;1
390259;4696.65;2025;1
394734;22086237.75;2025;1
394734;22086237.75;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
394734;0.0;2025;1
401081;2223093.94;2025;1
401081;2223093.94;2025;1
402966;12284077.28;2025;1
402966;2179377.15;2025;1
402966;4328013.11;2025;1
402966;5776687.02;2025;1
402966;1585221.72;2025;1
402966;8475510.33;2025;1
402966;62020.67;2025;1
402966;8413489.66;2025;1
406945;699592.48;2025;1
406945;699592.48;2025;1
406945;699592.48;2025;1
406945;1837657.42;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
409634;1027.94;2025;1
409634;1027.94;2025;1
409634;0.0;2025;1
409634;790799.44;2025;1
409634;787954.38;2025;1
409634;2845.06;2025;1
410292;17099464.49;2025;1
410292;16902827.55;2025;1
410292;16856167.08;2025;1
410292;16855916.48;2025;1
410292;9606581.59;2025;1
410292;6477435.16;2025;1
410292;2067405.0;2025;1
410292;250.6;2025;1
410292;125.3;2025;1
410292;125.3;2025;1
410292;46660.47;2025;1
410292;46660.47;2025;1
410292;111122.95;2025;1
410292;196636.94;2025;1
410292;196636.94;2025;1
410292;196636.94;2025;1
410292;196636.94;2025;1
410292;196636.94;2025;1
410292;211625.12;2025;1
410292;-14988.18;2025;1
386588;2824427.21;2025;1
386588;2824427.21;2025;1
386588;2824427.21;2025;1
386588;3789933.81;2025;1
390259;2039707.43;2025;1
390259;2014195.19;2025;1
390259;2014195.19;2025;1
390259;2014195.19;2025;1
390259;507686.02;2025;1
390259;1602032.24;2025;1
390259;25512.24;2025;1
390259;25512.24;2025;1
390259;25512.24;2025;1
390259;25512.24;2025;1
390259;25512.24;2025;1
390259;20090.52;2025;1
390259;5421.72;2025;1
401081;28854111.64;2025;1
401081;28481426.3;2025;1
401081;27985888.7;2025;1
401081;27985888.7;2025;1
401081;300304.53;2025;1
401081;1533975.58;2025;1
401081;798326.71;2025;1
401081;12334289.05;2025;1
401081;66462.78;2025;1
401081;14189893.35;2025;1
401081;495537.6;2025;1
401081;495537.6;2025;1
401081;12568.49;2025;1
401081;61912.94;2025;1
401081;33418.38;2025;1
401081;502141.94;2025;1
401081;2704.66;2025;1
401081;579475.95;2025;1
401081;372685.34;2025;1
401081;372685.34;2025;1
401081;372685.34;2025;1
401081;372685.34;2025;1
401081;372685.34;2025;1
401081;272870.27;2025;1
401081;99815.07;2025;1
402966;5909720.82;2025;1
402966;2974125.23;2025;1
402966;2935595.59;2025;1
406554;38201727.44;2025;1
406554;38013823.01;2025;1
406554;34896543.73;2025;1
406554;34896543.73;2025;1
406554;15280059.96;2025;1
406554;7346554.84;2025;1
406554;12269928.93;2025;1
406554;3022213.53;2025;1
406554;3022213.53;2025;1
406554;3022213.53;2025;1
406554;95065.75;2025;1
406554;95065.75;2025;1
406554;95065.75;2025;1
406554;187904.43;2025;1
406554;187904.43;2025;1
406554;187904.43;2025;1
406554;187904.43;2025;1
406554;187904.43;2025;1
406554;191839.21;2025;1
406554;-3934.78;2025;1
406937;535692.3;2025;1
406937;31657.06;2025;1
406937;0.0;2025;1
406937;504035.24;2025;1
406937;38537.74;2025;1
406937;2417440.47;2025;1
406937;2072584.16;2025;1
406937;344856.31;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406945;524496.89;2025;1
406945;61589.19;2025;1
406945;462907.7;2025;1
406945;4928342.34;2025;1
406945;5166199.03;2025;1
406945;5037868.93;2025;1
406945;128330.1;2025;1
407569;0.0;2025;1
410608;416348.68;2025;1
410608;416348.68;2025;1
410608;264065.62;2025;1
410608;408299.56;2025;1
410608;152283.06;2025;1
410608;152283.06;2025;1
411256;0.0;2025;1
386588;7564734.05;2025;1
386588;1693916.66;2025;1
386588;1090264.9;2025;1
386588;4780552.49;2025;1
386588;20898769.43;2025;1
386588;10632304.05;2025;1
386588;8705723.99;2025;1
386588;1926580.06;2025;1
386588;0.0;2025;1
386588;0.0;2025;1
386588;4265061.96;2025;1
387185;5640.83;2025;1
387185;5640.83;2025;1
387185;4767691.54;2025;1
392804;523251.29;2025;1
392804;523251.29;2025;1
392804;523251.29;2025;1
392804;1466860.78;2025;1
392804;0.0;2025;1
392804;0.0;2025;1
392804;0.0;2025;1
402966;4778254.29;2025;1
402966;4242181.01;2025;1
402966;479756.34;2025;1
402966;479756.34;2025;1
402966;167113.51;2025;1
402966;156730.89;2025;1
402966;8936.58;2025;1
402966;146975.36;2025;1
402966;0.0;2025;1
402966;0.0;2025;1
402966;0.0;2025;1
402966;0.0;2025;1
402966;0.0;2025;1
402966;3762424.67;2025;1
402966;3762424.67;2025;1
402966;5983428.49;2025;1
402966;536073.28;2025;1
402966;536073.28;2025;1
402966;536073.28;2025;1
402966;536073.28;2025;1
402966;536073.28;2025;1
402966;-8247.2;2025;1
402966;544320.48;2025;1
408026;140465.36;2025;1
408026;140465.36;2025;1
408026;140465.36;2025;1
408026;616787.24;2025;1
408794;0.0;2025;1
409634;1980316.14;2025;1
409634;1965306.44;2025;1
409634;1964162.93;2025;1
409634;1964162.93;2025;1
409634;2028345.13;2025;1
409634;1143.51;2025;1
409634;1143.51;2025;1
409634;15009.7;2025;1
409634;15009.7;2025;1
409634;15009.7;2025;1
409634;15009.7;2025;1
409634;15009.7;2025;1
409634;15009.7;2025;1
410608;16475.51;2025;1
410608;16475.51;2025;1
410608;269850.12;2025;1
410608;1567373.16;2025;1
410608;1509102.14;2025;1
410608;58271.02;2025;1
410608;0.0;2025;1
411248;1301686.1;2025;1
411248;1324809.39;2025;1
411248;1324741.47;2025;1
411248;1324741.47;2025;1
411248;1598841.24;2025;1
411248;67.92;2025;1
411248;67.92;2025;1
411248;67.92;2025;1
411248;-23123.29;2025;1
411248;-23123.29;2025;1
411248;-23123.29;2025;1
411248;-23123.29;2025;1
411248;-23123.29;2025;1
411248;-23123.29;2025;1
386588;6711396.23;2025;1
386588;2709017.55;2025;1
386588;4002378.68;2025;1
387185;7661832.38;2025;1
387185;7661832.38;2025;1
387185;7238932.79;2025;1
387185;7238932.79;2025;1
387185;3977129.88;2025;1
387185;4248341.89;2025;1
387185;421591.55;2025;1
387185;421591.55;2025;1
387185;404791.55;2025;1
387185;16800.0;2025;1
387185;1308.04;2025;1
387185;1308.04;2025;1
387185;1308.04;2025;1
401480;47290.28;2025;1
401480;47290.28;2025;1
401480;47290.28;2025;1
401480;143905.58;2025;1
406635;278661.28;2025;1
406635;278661.28;2025;1
406635;259650.63;2025;1
406635;1946388.88;2025;1
406635;19010.65;2025;1
406635;19010.65;2025;1
406635;103979.24;2025;1
406635;8928.94;2025;1
406635;95050.3;2025;1
406635;282387.96;2025;1
406635;933550.84;2025;1
406635;922747.9;2025;1
406635;10802.94;2025;1
406635;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406937;0.0;2025;1
406945;12551573.88;2025;1
406945;12567283.61;2025;1
406945;11617712.32;2025;1
406945;11617712.32;2025;1
406945;13273227.44;2025;1
406945;109251.57;2025;1
406945;885173.71;2025;1
406945;885173.71;2025;1
406945;885173.71;2025;1
406945;64397.58;2025;1
406945;64397.58;2025;1
406945;98038.39;2025;1
406945;-15709.73;2025;1
406945;-15709.73;2025;1
406945;-15709.73;2025;1
406945;-15709.73;2025;1
406945;-15709.73;2025;1
406945;-46579.45;2025;1
406945;30869.72;2025;1
407569;52095.87;2025;1
407569;52095.87;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;13608.48;2025;1
407569;714910.42;2025;1
407569;675045.92;2025;1
407569;39864.5;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
408026;1057.0;2025;1
408026;1057.0;2025;1
408026;0.0;2025;1
408026;609378.48;2025;1
408026;608236.46;2025;1
408026;1142.02;2025;1
409243;1250907.41;2025;1
409243;1250907.41;2025;1
409243;1250907.41;2025;1
409243;1354475.84;2025;1
410608;3262438.07;2025;1
410608;3236135.14;2025;1
410608;3330855.9;2025;1
410608;3304083.36;2025;1
410608;4064491.87;2025;1
410608;1177.1;2025;1
410608;26772.54;2025;1
410608;100931.04;2025;1
410608;-105911.51;2025;1
410608;-105911.51;2025;1
410608;0.0;2025;1
410608;11190.75;2025;1
410608;11190.75;2025;1
410608;11190.75;2025;1
410608;26302.93;2025;1
410608;26302.93;2025;1
410608;26302.93;2025;1
410608;26302.93;2025;1
410608;26302.93;2025;1
410608;22233.76;2025;1
410608;4069.17;2025;1
388092;522923.33;2025;1
388092;522923.33;2025;1
392804;25112730.57;2025;1
392804;4778097.62;2025;1
392804;11967739.41;2025;1
392804;8366893.54;2025;1
392804;18200167.5;2025;1
392804;21946170.62;2025;1
392804;16918489.9;2025;1
392804;5027680.72;2025;1
392804;0.0;2025;1
392804;1032403.83;2025;1
401480;347446.53;2025;1
401480;20321.32;2025;1
401480;327125.21;2025;1
401480;1387661.92;2025;1
401480;2635273.39;2025;1
401480;2353233.36;2025;1
401480;282040.03;2025;1
403962;3032352.41;2025;1
403962;3032352.41;2025;1
403962;13585296.69;2025;1
403962;653695.08;2025;1
403962;225512.52;2025;1
403962;428182.56;2025;1
403962;359681.79;2025;1
406635;1938497.85;2025;1
406635;1919266.64;2025;1
406635;1793280.1;2025;1
406635;1793280.1;2025;1
406635;663.54;2025;1
406635;2043591.57;2025;1
406635;1039.92;2025;1
406635;63904.25;2025;1
406635;63904.25;2025;1
406635;78742.38;2025;1
406635;37672.57;2025;1
406635;37672.57;2025;1
406635;38336.36;2025;1
406635;12405.95;2025;1
408026;1008044.92;2025;1
408026;1033465.14;2025;1
408026;751696.23;2025;1
408026;751696.23;2025;1
408026;925385.13;2025;1
408026;282794.45;2025;1
408026;282794.45;2025;1
408026;414809.41;2025;1
408026;-1025.54;2025;1
408026;-1025.54;2025;1
408026;-1025.54;2025;1
408026;-25420.22;2025;1
408026;-25420.22;2025;1
408026;-25420.22;2025;1
408026;-25420.22;2025;1
408026;-25420.22;2025;1
408026;-23289.25;2025;1
408026;-2130.97;2025;1
408794;647589.93;2025;1
408794;497801.72;2025;1
408794;0.0;2025;1
408794;149788.21;2025;1
408794;918444.07;2025;1
408794;2760299.81;2025;1
408794;2716304.63;2025;1
408794;43995.18;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
408794;0.0;2025;1
409243;55002.21;2025;1
409243;55002.21;2025;1
409243;9975582.41;2025;1
409243;17922960.88;2025;1
409243;17579713.86;2025;1
409243;343247.02;2025;1
409243;580699.97;2025;1
409791;101121.0;2025;1
409791;303241.12;2025;1
409791;303241.12;2025;1
386588;70554984.81;2025;1
386588;70181013.45;2025;1
386588;37923542.82;2025;1
386588;37923542.82;2025;1
386588;2439647.99;2025;1
386588;14503671.83;2025;1
386588;680462.55;2025;1
386588;11618701.87;2025;1
386588;1134095.18;2025;1
386588;15676094.0;2025;1
386588;8586964.24;2025;1
386588;1679922.08;2025;1
386588;1679922.08;2025;1
386588;80050.85;2025;1
386588;477227.33;2025;1
386588;7280.11;2025;1
386588;507778.53;2025;1
386588;46823.59;2025;1
386588;563786.9;2025;1
386588;144220.23;2025;1
386588;12519289.15;2025;1
386588;12519289.15;2025;1
386588;546228.68;2025;1
386588;4759026.0;2025;1
386588;263852.6;2025;1
386588;3554908.76;2025;1
386588;51268.85;2025;1
386588;4724648.52;2025;1
386588;1785307.56;2025;1
386588;16674328.85;2025;1
386588;16674328.85;2025;1
386588;1084678.93;2025;1
386588;1875156.21;2025;1
386588;91168.93;2025;1
386588;6754718.26;2025;1
386588;532294.25;2025;1
386588;7138100.19;2025;1
386588;770502.1;2025;1
386588;770502.1;2025;1
386588;5849.57;2025;1
386588;246480.37;2025;1
386588;150771.65;2025;1
386588;137209.29;2025;1
386588;2053.78;2025;1
386588;228986.2;2025;1
386588;613428.45;2025;1
386588;613428.45;2025;1
388092;522923.33;2025;1
388092;601979.93;2025;1
388092;1102.07;2025;1
388092;1102.07;2025;1
388092;522819.51;2025;1
392804;1499612.43;2025;1
392804;1499612.43;2025;1
392804;0.0;2025;1
394734;20181647.42;2025;1
394734;19275496.44;2025;1
394734;19572347.94;2025;1
394734;19572347.94;2025;1
394734;165464.85;2025;1
394734;5342007.94;2025;1
394734;686.28;2025;1
394734;3721451.34;2025;1
394734;10425969.91;2025;1
394734;-296851.5;2025;1
394734;-296851.5;2025;1
394734;-1079.67;2025;1
394734;-104590.58;2025;1
394734;840.89;2025;1
394734;-84697.26;2025;1
394734;-107324.88;2025;1
394734;906150.98;2025;1
394734;906150.98;2025;1
394734;906150.98;2025;1
394734;906150.98;2025;1
394734;906150.98;2025;1
394734;267838.33;2025;1
394734;638312.65;2025;1
403962;359681.79;2025;1
403962;14399328.71;2025;1
403962;14298939.01;2025;1
403962;13878267.52;2025;1
403962;13878267.52;2025;1
403962;76184.76;2025;1
403962;6121056.02;2025;1
403962;4748518.05;2025;1
403962;4000873.37;2025;1
403962;32187.84;2025;1
403962;32187.84;2025;1
403962;32187.84;2025;1
403962;388483.65;2025;1
403962;388483.65;2025;1
403962;388483.65;2025;1
403962;100389.7;2025;1
403962;100389.7;2025;1
403962;100389.7;2025;1
403962;100389.7;2025;1
403962;100389.7;2025;1
403962;100389.7;2025;1
406635;12405.95;2025;1
406635;12405.95;2025;1
406635;12003.77;2025;1
406635;12003.77;2025;1
406635;12003.77;2025;1
406635;19231.21;2025;1
406635;19231.21;2025;1
406635;19231.21;2025;1
406635;19231.21;2025;1
406635;19231.21;2025;1
406635;18336.46;2025;1
406635;894.75;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
407569;0.0;2025;1
408034;227454.23;2025;1
408034;227454.23;2025;1
408034;137150.04;2025;1
408034;409390.87;2025;1
408034;90304.19;2025;1
408034;90304.19;2025;1
408034;114813.96;2025;1
408034;62451.1;2025;1
408034;52362.86;2025;1
408034;176.82;2025;1
409243;43198704.21;2025;1
409243;43265817.19;2025;1
409243;41648166.19;2025;1
409243;40337323.78;2025;1
409243;43571260.16;2025;1
409243;1310842.41;2025;1
409243;1329206.25;2025;1
409243;1548710.43;2025;1
409243;1548710.43;2025;1
409243;2681106.33;2025;1
409243;68940.57;2025;1
409243;68940.57;2025;1
